微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IulIGEmLK,【中国疾控中心主任高福：正与世卫专家研讨疫情防控】针对网络上散布的不实消息，中国疾控中心主任高福表示，正接待从世界各地赶来的世卫组织专家，研讨、沟通新冠肺炎的防治工作。他表示，中国一直坚持公开、透明、负责任的原则和态度，和国际社会广泛合作。据悉，高福领导下的中国疾控中心连日来一直联合全国疾控中心的驰援团在湖北一线开展病人的检测和流行病学调查。中心也正在抓紧疫苗研发、药物测试工作，各种防控方案制定和科普宣传工作等也一直在有序进行中。http://t.cn/A6hI4z3C 原图 ,,http://wx4.sinaimg.cn/large/75b52ed2ly1gbxdi2csbvj20j60brdg1.jpg,无,无,2020-02-15 20:47,无,942,99,196
IujcTlgdB,【男子称父亲派车接其回荆州 其父系科长已被停职】据@荆州发布 ，14日晚，一微博网民“Euamoter”网上发帖称“当官的父亲派车接其回荆州”，引发广泛关注。经连夜调查，已证实该微博网民真实姓名何昊，其父何炎仿，系荆州市商务局市场运行科科长。14日，何昊在天门完成规定隔离期后，通过其父何炎仿的私人关系，联系一辆由天门来荆州采购物资的顺风车返回荆州，途中在微博上发表相关言论。目前，荆州市纪委监委责成派驻纪检监察组会同荆州市商务局党组就此舆情反映的问题展开调查，荆州市商务局党组已对何炎仿作停职处理。http://t.cn/A6hfANxi [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/75b52ed2ly1gbx2eo83w9j20ir0bf751.jpg,http://ww1.sinaimg.cn/large/75b52ed2ly1gbx2eogaxyj20ty15iq9n.jpg",无,无,2020-02-15 14:23,无,129,22,42
IubBIpnlO,【图解科普：害死你的不是病毒，是失控的免疫力】新冠病毒肺炎是自限性疾病，患者在一段时间后会自然康复。但很多患者没等到康复，就被自己的免疫系统“杀死”了。 图解新冠肺炎：害死你的不是病毒，是失控的免疫力  ,,无,无,无,2020-02-14 19:02,微博 weibo.com,59,38,29
IuasLqScS,【民航总医院杀医案二审宣判：维持一审死刑判决】2月14日，北京市高级人民法院二审开庭审理孙文斌故意杀人上诉案，驳回孙文斌的上诉，维持原判，对孙文斌的死刑判决依法报请最高人民法院核准。1月16日，北京市第三中级人民法院对被告人孙文斌故意杀人案进行一审公开审理，认定孙文斌犯故意杀人罪，判处死刑，剥夺政治权利终身。一审宣判后，孙文斌不服，提出上诉。http://t.cn/A6h5QPOI 原图 ,,http://wx2.sinaimg.cn/large/75b52ed2ly1gbvzszd35rj20u00k1wgm.jpg,无,无,2020-02-14 16:07,无,61,2,19
Iu8ClgySF,疫情当下，“外出购物回家后应该如何消毒？”，赶快收下@BIGBIG张大大  分享的这份防护指南。正确防护，科学防疫，共同战“疫”！上流君的微博视频  ,,无,无,无,2020-02-14 11:25,无,889,70,87
Iu8BKg8E3,【中国最大鲜切花交易市场：#情人节玫瑰价格仅去年1/3#，恢复交易后#一天上百万支玫瑰被销毁#】2020年情人节，花卉产业面临需求很低、供应很少、运输成本极高困境。中国乃至亚洲最大的云南斗南花卉市场数据显示，鲜花交易量、供应量不足去年同期一半，批发价格仅去年1/3，甚至更低。2月10日上百万枝鲜花被销毁。http://t.cn/A6hbreuU ,,无,无,无,2020-02-14 11:24,无,42,12,11
Iu8cUrNij,#蜡笔小新打电话视频教程# #今年的情人节都是异地恋# 大家待在家里一定无聊的很，听说@搜狗输入法 蜡笔小新语音变声突然火了！大家玩了吗？明天就是情人节了，教你如何用【蜡笔小新】的声音表白  快戳视频看看吧~ 网易新闻客户端的微博视频  ,,无,无,无,2020-02-14 10:23,无,133,13,24
Iu83zij1y,每天刷到大量疫情信息，你是否被困扰且心生焦虑？生病了怎么办？怎样判断自己的感冒是普通感冒还是新型冠状病毒感染？来做一个简单的居家小测试吧，做好自我防护比什么都重要！>>新冠肺炎居家自测题 https://m.bendi.163.com/fps/frontends/local_special_2019/xinguan/index.html?from=groupmessage  原图 ,,http://wx3.sinaimg.cn/large/75b52ed2gy1gbv061zzsgj20ku112k4i.jpg,无,无,2020-02-14 10:00,微博 weibo.com,4,0,1
Iu0IFcJKy,突如其来的疫情让这个寒假变得特别又漫长，孩子们快憋坏了，家长们也快愁坏了。如何才能让孩子安然度过这段特殊时期？中华预防医学会联合网易健康特别推出【憋坏的熊孩子吼娃的妈 该如何自救？】主题直播节目，邀请到复旦大学附属儿科医院心理科主任医师高鸿云和南京脑科医院儿童心理研究中心主任医师陈一心，于2月13日15:00-16:00做客网易直播间，跟您聊聊疫情下儿童心理健康问题。直播详情戳>>http://t.cn/A6h4QuNV 原图 ,,http://wx4.sinaimg.cn/large/75b52ed2ly1gbussf7tddj20ku112ayp.jpg,无,无,2020-02-13 15:19,无,9,2,1
ItZf9rGvR,【上海市市长应勇调任湖北省委书记 蒋超良不再担任】#湖北省委主要负责同志职务调整#日前，中共中央决定：应勇同志任湖北省委委员、常委、书记，蒋超良同志不再担任湖北省委书记、常委、委员职务。上海市市长应勇调任湖北省委书记 蒋超良不再担任  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/75b52ed2ly1gbum9uj9d0j20g3092t8u.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1gbum9uovc1j202y043gle.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1gbum9uuizzj209q0c7mx5.jpg",无,无,2020-02-13 11:33,无,479,35,110
ItZcnuptV,"【1块钱口罩因""哄抬物价""被罚4万 湖北洪湖:重新调查】2月12日，“进价6毛的口罩售价1元被罚”的消息引发争议。记者了解到，目前湖北省洪湖市已对该处罚启动重新调查，同时纪检部门也介入调查是否存在执法人员违纪等情况。被处罚药店老板接受记者采访时表示，他并不支持口罩卖高价，被罚是内部沟通出了点问题。“搞药店的人都知道，卖口罩是赚不了几个钱的，疫病期间，不能趁火打劫”，此外他还向红十字会捐了5万块钱，他经营的一家医院也腾出来给政府专门收治新冠肺炎病人。http://t.cn/A6hUeTrW [组图共3张] 原图 ",,"http://ww4.sinaimg.cn/large/75b52ed2ly1gbum2qauk7j20af0dwq37.jpg,http://ww1.sinaimg.cn/large/75b52ed2ly1gbum2qg7c0j20dw0afaaa.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1gbum2qmg9jj20af0dwdg6.jpg",无,无,2020-02-13 11:27,无,1099,42,173
ItS7JyCLs,"【武汉""敲锣救母""女子确诊新冠肺炎 母亲病情稳定】2月8日，湖北武汉，一女子因母亲病情较严重，但医院床位紧张不能入院，在阳台“敲锣”求助引发关注。9日晚，敲锣者母亲已入住武汉汉阳医院，由潍坊卫恩医院执行院长魏春华为其治疗。目前患者情况稳定，但很牵挂已确诊的女儿，魏春华称想为患者女儿争取一张床位。http://t.cn/A6hL87yT http://t.cn/A6hLtdUx ",,无,无,无,2020-02-12 17:26,无,733,111,99
ItS4Advto,【武汉慈善总会公布27亿捐款使用情况:全部用于3方面】据@武汉发布 通报，“武汉市慈善总会将27亿元捐赠款上缴财政”系误读。截至目前，27亿元捐赠款已全部用于三个方面：一是武汉市金银潭医院、武汉市肺科医院等医疗机构隔离病房改造，治疗设备、药品耗材购置等疫情防控支出；二是火神山医院、雷神山医院以及方舱医院、留观隔离点建设改造，治疗设备、药品耗材购置等；三是区属医院治疗设备、药品耗材购置，社区防控等。目前，社会捐赠款接受和使用的具体情况已经在武汉市慈善总会官网公告。http://t.cn/A6hLHRrd 原图 ,,http://wx3.sinaimg.cn/large/75b52ed2ly1gbtqm7zxs2j20xx0iu41w.jpg,无,无,2020-02-12 17:18,无,483,50,88
ItRSSwD6M,【0.6元进价口罩卖1元 湖北一药房涉哄抬价格被罚4万】经洪湖市市场监督管理局调查，洪湖市华康大药房销售一次性口罩38000个，购进价格0.6元/只，销售价格1元/只，其购销差价额高过湖北省市场监管局文件规定的15%标准，涉嫌哄抬价格。目前，洪湖市市场监督管理局已对该案调查终结，没收违法所得14210元，罚款人民币42630元。http://t.cn/A6hLpKDr [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/75b52ed2ly1gbtps7xb01j20gg05bmxd.jpg,http://ww1.sinaimg.cn/large/75b52ed2ly1gbtps8bxvdj20ht10d40d.jpg",无,无,2020-02-12 16:49,无,1373,122,310
ItRqQaYJs,#丁子高  杨千嬅一定会记得我#《妻子的浪漫旅行》中，@杨千嬅 说自己属于脑退化高危人群，所以想要拍照纪录生活，知道老婆内心的担忧后，@丁子高 留心生活中的小点滴：“我每天会有新的东西让你试一下，你不要忘记我就好 ”，@谢娜 追问：“如果有一天她真的忘记你了你怎么办？”丁子高肯定回答： “我会每天重复做同一些事情，她一定会记得我”。“原来他是用心地控制我的生活”杨千嬅眼眶湿润开着玩笑 http://t.cn/A6h2HuKc ,,无,无,无,2020-02-12 15:40,无,10,0,4
ItR3lozmE,【广东女子#未戴口罩遭阻拦转身跳河#：把我给杀了吧】2月11日，广东汕头一女子因未带口罩被阻拦，对防疫人员大喊：“那你把我杀了呀”，随后就转身越过栏杆跳入河中。目前，相关人员已经将该女子救起，事件正在进一步调查中。沸点视频的秒拍视频  ,,无,无,无,2020-02-12 14:42,无,403,22,145
ItPi9EsS6,【钟南山：新型冠状病毒肺炎疫情有望4月前结束】钟南山院士2月11日表示，新型冠状病毒肺炎新增感染病例已经在一些地区出现下滑，疫情有望出现缓解。他预计峰值将会在2月中下旬出现，4月前可能结束。不过他承认，目前人们对新型冠状病毒还有很多未知，“我们还不知道病毒为何有如此大的传染性，这是最大的问题”。钟南山同时指出，武汉地方政府和卫生部门没有在疫情发生早期采取足够的措施，应当为此承担责任。“如果我们能够更好地协同协作，我们就能够更早地发现‘人传人’。”http://t.cn/A6h2VLAN 原图 ,,http://wx2.sinaimg.cn/large/75b52ed2ly1gbtec7ygf1j20hs0cf74n.jpg,无,无,2020-02-12 10:13,无,164,33,36
ItKP4CWqi,#新冠肺炎大事件# 从几个人的“不明原因肺炎”，到4万多人被确诊、万万人足不出户，在这段足够熬人的时间里，我们每天看到的和谈论的，除了颜色不断加深的疫情地图，还有许多刺激我们情绪和思考的人事物，他们有人奔赴一线，有人被免职，有人患病离世……点击这支视频，查看这一个月里我们都经历了什么。  http://t.cn/A6hALWla ,,无,无,无,2020-02-11 22:51,微博视频,374,183,93
ItIEgE3WB,【钟南山:疫情拐点无法预测 峰值应在二月中下旬出现】11日，广东医疗队武汉前方ICU团队与后方广州医科大学附属第一医院举行远程视频会诊。钟南山院士参与会诊并回答公众关心的问题。钟南山表示，目前看疫情拐点还无法预测，但是峰值应该在二月中下旬出现。钟南山:疫情拐点无法预测 峰值应在二月中下旬出现  原图 ,,http://wx1.sinaimg.cn/large/75b52ed2ly1gbsl0dmnq9j20hs0cf74n.jpg,无,无,2020-02-11 17:19,无,49,9,22
ItHp9fCdH,【尼日利亚不明疾病致15死 多人患病后48小时内丧命】尼日利亚卫生部长奥萨吉·埃哈尼尔日前表示，尼日利亚出现不明的致命疾病，已造成15人死亡、104人感染。1月29日发现不明疾病的首批患者，4人在患病后48小时内全部死亡，发病症状包括头痛、内热、腹泻、呕吐、胃痛、全身无力和胃肿胀。之后，多名相同症状患者在48小时内死亡。经实验室检测，这种疾病与埃博拉或是冠状病毒的发病症状不相类似。尼日利亚疾病控制中心正在全力研究这种疾病。http://t.cn/A6hZTebl 原图 ,,http://wx2.sinaimg.cn/large/75b52ed2ly1gbsfion0dnj20h608fjrs.jpg,无,无,2020-02-11 14:09,无,93,12,42
ItHn3x2DR,【北京一馒头店自制滑梯售卖食品 市民自发排队购买】2月10日，北京东城一馒头店，为减少与顾客的接触，在窗口搭建了“木滑梯”售卖馒头、豆包等食品。即便是现金支付，也是通过自制设备递送到顾客手中，这种健康售卖方式逐渐走红，附近市民更是自发自觉的间隔2米排长龙购买。http://t.cn/A6hzekQV http://t.cn/A6hZThHS ,,无,无,无,2020-02-11 14:03,无,77,11,12
ItHl9kipS,【江苏援湖北医疗队物资被扣留？医疗队总领队回应】2月10日，网上出现多则关于支援湖北的医疗队物资被盗、被挪用的传言。其中江苏援湖北医疗队物资被扣留的传言，引发网友热议。前方特派记者表示，事实并非如此。在医疗队抵达之后，行李和物资也已全部到达，队员们已在第一时间投入紧张工作中。“同一天那么多航班抵达，行李和物资迟了一点，但不存在被扣留的事。”江苏援湖北医疗队总领队邱泽森称。http://t.cn/A6hZY5q2 [组图共6张] 原图 ,,"http://ww3.sinaimg.cn/large/75b52ed2ly1gbsf8f60l0j20m80a8aaj.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1gbsf8fbkk2j20m80a874q.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1gbsf8fnkrdj20m80godgi.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1gbsf8ftbu5j20m80etgm7.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1gbsf8fzwuqj20m80gfmxw.jpg,http://ww4.sinaimg.cn/large/75b52ed2ly1gbsf8g3qz8j20m80etdgg.jpg",无,无,2020-02-11 13:59,无,71,8,29
ItGRWgSRM,打响全面防疫保卫战，需要每个人从自身做起，戴口罩、勤洗手、少出门。 关于“使用过的口罩如何处理？”，让我们一起听听@霍尊 的分享。上流君的微博视频  ,,无,无,无,2020-02-11 12:47,明星资讯 · 视频社区,9,0,1
ItzuHlcav,【湖北一家人因染病厌世从楼上撒钱?警方:熊孩子惹事】近日，网传一段某小区高楼往下撒钱的视频，配以“湖北随州一家人全部感染，元宵节有人从27楼撒钱”的文字，引发部分网民恐慌。10日下午，随州警方对此辟谣：系谣言。经核实，视频实为小区业主家3岁熊孩子趁父母不注意，在阳台把钱当纸片抛撒，并非因感染病毒，厌世所致。http://t.cn/A6h7Pypr [组图共6张] 原图 ,,"http://ww1.sinaimg.cn/large/75b52ed2ly1gbrglgqqdaj20ft0tldgo.jpg,http://ww2.sinaimg.cn/large/75b52ed2ly1gbrglgw62hj20ci0rrwf0.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1gbrglh2j25j20j80n4tad.jpg,http://ww1.sinaimg.cn/large/75b52ed2ly1gbrglh74gbj20e90u4t9n.jpg,http://ww3.sinaimg.cn/large/75b52ed2ly1gbrglhjmumj20fo0rs3zl.jpg,http://ww2.sinaimg.cn/large/75b52ed2ly1gbrglhpu93j20j60y376g.jpg",无,无,2020-02-10 18:00,无,176,10,43
ItyALr7cf,面对疫情不恐慌，让我们和@陈都灵  一起学会自我心理调节，避免过度焦虑，理性应对，科学防疫。一起为武汉加油，一起为中国加油！  网易新闻客户端的微博视频  ,,无,无,无,2020-02-10 15:42,微博视频,38,5,12
ItxYroSnE,【宁波生猛大爷去买菜 脱衣游泳绕过桥上测温点封锁】2月7日，浙江宁波。一位大爷现场脱下衣服和口罩，游泳过河绕过封锁。据目击者称，大爷是到隔壁村菜市场，但是通过桥上测温点时不配合办理通行证，村长控制不了就把门关上了，大爷就索性游泳过了河。宁波生猛大爷去买菜 脱衣游泳绕过桥上测温点封锁 一手video的秒拍视频  ,,无,无,无,2020-02-10 14:08,无,2547,240,817
ItxIbsKS4,【武汉洪山区最牛小区:1766位住户无一感染 无一疑似】武汉华大家园小区共有1766位住户，经过社区、物业和业主共同努力，截至2月9日无一例感染、无一例疑似，被网友称为“武汉洪山区最牛小区”。据悉，1月20号起，该小区仅保留一个出入口，严格禁止外来人员和车辆进入，并每天对住户进行体温测量。此外，物业对小区公共区域开展消杀工作，呼吁住户不要出门，集中给业主圈存煤气卡，把米面油和菜送到住户家门口，给住户发放预防中药、口罩和消毒水等。http://t.cn/A6hvferi  http://t.cn/A6hhbECa ,,无,无,无,2020-02-10 13:28,无,229,28,55
